100 100
541.607 0.190476 -0.236152 -0.285714 0 -0.714286 0 -0.47619 -24.6571 -0.375 0 0 9.02679 0 -0.165816 2.09221 0 0.708455 0 0.0535714 -0.685714 0 -2.025 0.75 0.00286596 0.0952381 9.90901 -6.60241 -2.89286 -2.95536 0 0 0 0 0.314626 -0.340714 0 5.0625 0 0 -1.37755 1.78826 0 4.5 0 0 1.07143 -0.0128968 0 0 0 0.0321429 0.214286 0 4.55952 0.135 0.0964286 0.205357 -1.48469 -0.567857 0 0 0 -0.0669643 0.0535714 0 0 0 0 -1.03929 0 -0.405 0.031746 0 -13.5 0 -0.0874636 0.142857 4.5 0 0 0 0 0 -4.5 0 0 -0.0361607 4.33929 -6.48214 1 -0.964286 -3.88161 -0.826531 -1.5873 0 -1.29379 2.18304 0.60119 -0.267857 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33333 0 0 0 0 0 0 0 0 0 -2.25 0 0 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -0.5 0 0 
4.44444 0.526749 -3.33333 -0.790123 0 0 -0.333333 0 0 0 0.333333 0 0.0740741 0 0 0 0 10 0 0 0 0 0 0 1.01164 0 0.0555556 0 0 0 0 0 0 0.933333 0 0 0 0.6 0 0 0 0 0 0.444444 0 0 0 -0.266667 0 0 -0.666667 0 0.592593 0 0 0 0 0.888889 0.15873 0 0 0 0 -0.851852 0 0 0 0 0 0.111111 0 0 0 0 0 0 -13.3333 0 0.444444 0 0 1.5 0 0 -0.533333 0 0 0 0 -0.148148 0 0 1 0 0 0 -0.888889 0 -0.0666667 0 
0 0 0.285714 0 0 0 0 0 0.75 0 0 0 0 0 0 0 0 -0.857143 0 0 -1.5 0 0 0 0 0 0 8.57143 0 0 0 0 0 0 0 0 -2.13333 0 0 0 0.5 -1.42857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.21429 0 0 0 0 0 0 0 0 0 0 -2.25 0 0 0 -0.533333 1.5 0 1.14286 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1.5 0 0 2.25 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -0.166667 -23.5 0 0 0 0 0 0 0 0 0 0 -1 0 0.107143 0 0 0 0 0 6.75 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0 1.42857 0 0 0 0 0 0 0 0 0 0 1 0.25 -4.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
-818.889 0 -0.208889 0 0 0 -1.55952 0 -0.5 -0.333333 -0.015873 4.51746 -13.4444 -0.910847 1.21429 -2.26934 0 0.571111 0 1.1619 1 0 -121.943 0.666667 2.97901 2.25926 -0.261111 -5.6565 0 0.884039 0 0 0 0 0 1.13829 0 2.09286 0 0 0 37.6274 0 0 0 0 -0.555556 0.0944444 0 0 0 1.5 0 0 2.25926 8.52963 6.09259 0.85 1.81088 1.89714 0.5 0 0 4.16667 3.33333 1.42373 -1.59127 -2.4 -1.79018 1.26762 0 -24.3886 0.753086 0 17 0 -0.835556 3.55556 0 0 0 0 0 0 -2.49524 0.0714286 0 -1.6875 0 3.33333 2.22143 -0.0952381 -0.251029 0 0 1 -0.719444 0.75 -2.16667 -14.2095 
1737.1 -1.13778 1.57 1.70667 0 0 0.72 0 0 0 -3.45571 0 25.76 0 0 -2.63639 0 -4.71 0 -2.88 -6.3 0 151.164 0 -2.18514 -4.67 -6.9075 -114.9 0 3.03968 0 2 0 -2.016 0 -0.3618 1.95156e-19 -1.296 0 0 0 -25.6592 -0.45 -0.96 0 0 -0.642857 0.576 0 0 1.44 -2.30657 -1.28 0 -4.67 -9.9576 -5.184 -1.92 9.48 -1.728 0 0 0 1.84 -2.88 0 -5.47143 0 -6.15536 6.636 1.575 29.8728 -1.80979 0.75 -38.88 0.50625 6.28 -7.15688 -0.96 0 -1.125 -3.24 0 -1.35 1.152 -0.9 0 2.59489 0 0.32 2.25 1.2 0.518889 0 6.3 0 5.31375 0 0.72 14.4 
0 0 0 0 1 0 0 0 0.4 0 0 0 0 -10 0 -0.329218 0 0 0 0 -0.8 0 0 0 0 0.37037 -0.28125 0 0 0.875 0 0 0 0 0.166667 0.18 0 -2.53125 0 0 0 0 0 -2.25 0 0 0 0 0 0 0 0 0 0.833333 -2.25463 0 0 0 -1.71429 0.3 0 0 0 0 0.138889 0 0 0 0 -1.2 0 0 0.123457 0 0 0 0 0.555556 -2.25 0 0 0 0 0 2.25 0 0 0 0 0 -0.5 0 1.93801 0 0 0 0 1 1.17222 0 
210 0 0 0 0 0.428571 0 0 0 0 0 0.4 3.5 0 0 0 0 0 0 0 0 0 -35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33333 1.66667 0 -2.38095 0 0 0 0 0 0 0 0 0 0 -1.66667 0 -7 0 1 -5.25 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5 3.85714 0 0 0 0 0 0 0 0 1 0 
-2041.59 2.70076 -27.781 -4.05115 0 0 -1.16667 0 0.714286 0 -5.44558 0 -41.7407 0 0 -18.1364 0 83.3429 0 4.66667 0 0 -193.9 0 2.87407 10.0106 -11.377 -277.714 0 7.34694 0 0 0 3.26667 0 1.68 11.4286 2.1 0 0 0 104.456 0 1.55556 0 0 -2.44898 -0.933333 0 0 -2.33333 0.595918 2.07407 0 10.0106 12.9267 8.4 4.55754 -0.777778 2.8 0 0 0 -2.98148 4.66667 0 -13.2245 0.533333 -14.8776 -0.544444 0 -38.78 3.33686 2.85714 63 0 -111.124 15.0159 1.55556 0 -4.28571 5.25 0 -5.14286 -1.86667 0 0 -0.670408 0 -0.518519 -0.533333 0 -1.11229 0 0 2.25 1.22817 0 -1.16667 -20.4667 
